session_id,event_count,question_session
DctwBDKThWZ3jbIDld4Z9dO8ofA2,116,True
Dcv96RBkaFdHMAi1Tv15dOuSn5c2,18,True
DcwKEvJuAgZEE4Mse10kO3AN0O93,23,True
DczAkghIi6gB9vYIC381kYM5tkF2,46,True
Dd0MF9fwNzdmlfzWsre2j4wfmh73,18,True
Dd0ZRWNpd2ftDlsVrVzHxRG4rE52,20,True
Dd1BIHKouEhxYuX7Xw4SO9GpjCg2,12,True
Dd1Dp8QjrhScXlRm7Pi23aQtQ8t1,2,False
Dd1FY95DSLVq3DBVCicOx1BqgXU2,2,False
Dd26QQ1gbdNluJ0ybEcOro4334w1,29,False
Dd30OpQPcYTK9nXjKB5RdEEeWXG3,62,True
Dd5jPteLTdc6cUAa8rywX4JJFLj1,29,True
Dd8HXRYXOWVy3PSb5W7jyHBPoGF3,41,True
DdBW6ULChBNWRZDmhZGgkYcG8d33,29,True
DdC2PhCn5gaVYIYyc0sXkQBxXH72,4,False
DdCydetWB4faEgavShvfC8mdCMC2,37,True
DdEcqsEfexUANhoofY7QPEJ8yX33,20,False
DdJ3lGwv1dSVne23T6Dnzx15iS53,35,True
DdJYpwrwRsXIZdV3fzzgqlMgf6E3,18,True
DdKhVC6UQNbnxrJBF4ThTkFaH6U2,74,False
DdKtW0eLnXY0LNovpTBu5woHCf72,48,True
DdLS7nKRgvdTCqgT7xUg8YhxgXo1,14,False
DdLYwnQCv0d2bxf8oqaTyFEK7Xp1,49,True
DdOMqEdewLUHc8FWTq39Jbf2ADw2,4,False
DdPAs8MKIeNBQ0CJcrR07Dmjyg12,26,True
DdPaAIYnSvZiGt7vBf7LElVQ4PG3,2,False
DdPsQMd8NSgBw7eA9RUGgGLIsBu2,52,True
DdQLGK9vPURfGIhp4pT9ecuTw0y2,2,False
DdSq4ndK9qSCut8UMSOigS42N8v1,28,True
DdTokMY3ZlMXBNVAfSEpT9amapM2,8,False
DdU7CKkVSobHSrWcbXc1pZqNwCk2,19,False
DdUz9rH09tZTwM7SfoSaxnVIq9C2,28,True
DdVV3BXvWDQikVYdQzMCZm0sg6v2,74,True
DdXB6sCjv4WTXL6zzwWK6ww7GW13,38,False
DdYzZawasqZL8IKmklrJVw5O4wY2,45,True
DdZqExnqQqYj1EE6TGDpPepLSjG3,31,True
DdacZxXpPsPoAXjqbcNSOk5aGmZ2,39,True
DdeUrzemJCOTZaylEZdsP7dcZx92,4,False
DdesIyYU4GO0EiI3FhG2cZ7Sby52,64,True
Ddg3nKB4dzfXGgfIrmzKo9fJ8SR2,29,False
DdgQnSSIxhTN4STbOIOq7lUTsIc2,5,False
DdhurdXSFnh0g6NXe154hmOwaIX2,28,True
DdjwvrWXPYVzeCvrk672uQDtrlx2,25,False
DdkPyEduwUU1T2fxpcEXCK86NIG3,3,False
DdkwXMugAdQwx7mQdOut4mZL4qH2,25,True
Ddl6JnKOvjSgNawM5tn9Z4wzCDT2,7,False
DdlP7MsknTPKppPs5bpFQmKzvu83,25,True
DdnXNKmRQOWFGrb9dl9te0jr7Hm1,9,True
DdomoCHmtpazNcAcf7g6IlC7Ccu1,11,False
Ddp8u843vDeL2hcujyZiaCU4kED3,9,False
DdpAqI61PXVi0tkztNLf3VEVyA73,151,True
DdpRzurSzNeYr6U5TTCflHUOQ7S2,18,False
DdqKLxfEERNXXj7W0NnJHHquu2f2,15,False
Ddqs7eW7TISEDzuDU66VxSTDz542,43,True
DdrgI84tLjcmiuMUz2IZVV9qQlT2,13,False
DdrimVF2rmN0VD6SvdYZc2N3ZZb2,21,False
DdrpENfiR7Z3iyGVFaGTIpzDear1,35,False
DdsAHC8D5hZGL7Pg39WmzqTCyUc2,49,True
DdsiCf1J5qaoDIUFMvIWsSfRrHI3,10,False
Dduc6OuSvoP6QKvMXBGB9AWsi4D2,29,True
Ddvqr1vhYkMG8Qif55yM8Q3ul7U2,13,True
DdwhKWr1EPPBNzeeeGkVHBWuv7D2,18,True
Ddx5v4S5UrSFJTvRKbmc3sEkTRl1,30,False
DdxbCKKACKgHf3gcqQAfiBsSQIk1,7,False
DdySc9kBKdbrDBrwYmhlFTGNm9w2,29,True
Ddye6Xi6EEWIa9emKs6Y2EgRczZ2,14,True
Ddysb3zSx0NTcWHlVItAuX9Y3QG2,3,False
De0ZB0Xe7TXMp26bANQIz7qtb5i1,24,True
De1VU7H2FBfdIp6IJI59RM6lfxF2,3,False
De1nbOH7wJWMZykCE9CWNwRX7832,4,False
De2PMrZ51mb3wnAknYd0FAhouVk1,5,False
De2ftM5SaDPdLLH11G9MGhluclm1,52,True
De2sxhJA0INXpqGaUTii9yq4orC3,21,False
De3ERAFBjKcd7LMij5It1HI9LGm2,2,False
De3cEVOt1xdxElC7Zx4MqP4SWCF3,49,True
De5LhUCbGddCbyhvdbkYNEhRKMH2,6,False
De9FenFuFwc8kSCXJb3aoyAO6S52,4,False
DeA18gJl29aK3NUhBH3cjR3hzXj2,82,True
DeALGdduc8c4eW3lifhIr1Bi4Jj2,24,True
DeAavId5WKeO3eAUqULry2D7hys2,4,False
DeBXZAjpXYNvaRbnSElTjibhUyD2,22,False
DeByjIb0GcgYWs21Ih6WlnVUuAR2,48,False
DeC1SiytaiVb3frOmVqJ5AkxpYD3,11,False
DeECfWmd7XNUfcqEBiBU3eS1SEi2,43,True
DeEIPelx8YhKCTlvHy0XBZa41VR2,13,False
DeGAp8yn0LMAFjYRaB12u8331UA2,47,True
DeGUfYDagXU9fVCen2AINzfmooJ3,2,False
DeIDZq6yPnO2PTkpP8QbdaZQaP22,45,False
DeKnEYRAz8ZzvAU65xA41KXvdh92,567,True
DeLPIH1BiIep3DrMvBec2Vp0YCb2,57,True
DeLfZuZzWAYyi4pKoXmNun5Rx513,40,False
DeMZlTfG0gYxdSOoCZBnQj6Hqyj2,11,True
DeMucZa0vIXt2Y2Uf6dxgMeiBWi1,32,False
DeNlzM9CpbheWN9cIXeKjdfiqK82,27,True
DeORJN66QLdl1qDoSOKTWEpYkGn1,148,True
DePOB9NlqlhjvMNelEi2xY1ZGHi1,23,False
DePz4DSQx6VkxT92PCIx7wR2s862,62,True
DeQoDcOCp6e1shTY728DkO3vVr73,11,False
DeRrF7BLzAVP1cgypBiyKda3BMf1,37,True
DeT41zQyLgQL5saDGWVK8KA6UTK2,14,True
DeT7k2fhYsZBHsIJTqSaIt6xbTv2,53,False
DeTA6mWwEDSKCG7tcTxdOufb9y63,2,False
DeVNTGxD7ehM3EHW6hjh9HfMx4H2,5,False
DeVha73oBfa60WwUJ05c2mXsXHz1,18,False
DeZzdRmwvPVnd9SdX3s035FR5Ad2,186,True
DeanfM6zomX3mGjmnCYAXyXbZt33,49,True
DeawIFZmR2VWDaKFfnQaVwTytaD3,4,False
DebmU7yCE3bqXMIUrU5iP1PtU7z2,89,False
DecBc6vQ5GQ4CWVn6RSBwqJGbWn1,21,False
DecZ4mVWGFbQgyXuxtG4RgxXY8l1,30,False
DeeNDvjMOfMVt0gvkrwKw2L2Ir33,32,True
DegwWW2hCnYWGg3SJrLVTksdx3X2,19,False
DeiDDJ85uwTtQdyQi56P9FNUOZy1,31,True
DenkFpTRTcZT14z4KncNeJXtuco2,25,True
DeoSqgRbHqWdDcJDEl1q2UoevFE3,24,True
DeqRBGVIpng4ANe2cdAlzNZ0zM42,19,False
DesEtxy81IcsOSLdoJFEgFyuZVg2,2,False
Detuymy1oJZXiA06u2M8u1xR37N2,17,False
DeuU1U6XoncgK5o1qcp5Woo10kh2,14,False
DewW3hf3xLN2m7XvWXhTiaE1Ngv2,4,False
DewxhEunWZTFU6qFosPzpiRQ5mm2,5,False
Df0ZnWzB27WRIPEAPArhnCH1EMD3,29,True
Df5jofMeIKdDcYYJK5Kj7mUETGv1,11,False
Df6mgEtSpLZD9ZqGohkZuDbT8QJ3,25,True
Df7Z8WP8M0MDz1VrGnmmSx0JYPC3,7,False
DfBf2ip7Ilf9PH4BCju3ix9eTN33,20,True
DfEfWoNCfiUbOvEl18GUBkvAI7l2,4,False
DfEubhIINcWLghYy9SPNKTjAvXg1,16,True
DfH3JmoYw7fKknUDkIOFJu7pheu2,54,False
DfH5s92kUHgoyiflkxNubJxLMbB3,11,False
DfHG3tlz38cwXOVscv2EO5K55nE2,46,True
DfHZNeor6sR2ZAnfCV1Ze3pCV133,13,False
DfJ3saRjHgQotkIClA4yitZSJO13,73,True
DfJ8qjiT4iPfh6FqtTrp9Dsxc3o1,57,True
DfK2Ra8bZQOvqI7d8eqke90bexA3,6,False
DfK5H9X7oVekXD9NG1ivNEEDaVn2,8,True
DfKBFBghPDTDi5lBnjGws7GhqUH2,9,True
DfLfHwJVCUfnFke4eQlCKzy8kNn2,74,True
DfLr4ONWdcOakKzTQJgLtjIz28p2,37,True
DfMHF5U7tHfsXCoMeVv0FBd92hR2,6,False
DfOIUQrEaDeGQvi50nowr4l7fAx2,38,True
DfOohEPDBQfVk4EoG3DAxyUWI2b2,2,False
DfQfBnIKYFY6UTdRls35RZ7Go293,37,True
DfRIVYbJWvQfZneSkPxRVXTtox33,26,False
DfRzgg6EDrNoEHiU2N53wduxwTt1,58,True
DfSeaAfAiiUSkJht16MLWWlosMj1,14,False
DfUtQyGARNZzZkTLsZuOSlw0IAb2,28,True
DfVYsUgqZ3O1YlxOGBA9aVAdlwr2,8,False
DfVhlTIcwCbtn6gKTOTwhI3nrWM2,79,True
DfWOaW2YbRX9dtybcX8pAxC897D3,12,False
DfWYMkAm8fUaom4tQRmlCjZWlea2,37,True
DfWbxEnRXgRMYpqo4llJa80wdSD3,36,True
DfYgrgVs3YdWINCMYf1EszsS8gI3,37,False
Dfen2HPIk8YopKvr2Ssgw4LRRdI3,19,True
DfepjTg7dWcakbWND6l2RPC46Bu1,25,False
Dfhgygb8JWh96GhpS6lbGAthh2S2,22,False
Dfia1SR7XTdVjxHCMRjCXfw6l622,65,True
DfjH4IXx83eu2HUrsvoEJgGyUyf1,11,True
DfldCKEXEUUH8Kd1tJjRDxPDcSq1,71,True
Dfme1yEDH9TZXdPJvovbyriErFX2,171,True
DfpXlmwER1PjGBQzoy0kRCeQQf42,40,True
Dfq40zRNX3VHk4HVfVbn7uRkfmd2,120,True
DftEL3KfiCW0DqUhw3lnnKevbJ32,13,False
DftXnuyl3xUnc8WiydVfcO6epaa2,35,False
DftbytsVaNRV9qyOIkbst5C9fLJ2,21,True
DfwtBiL3lChEAecm0sXlqupAtdL2,16,True
DfyH8lo7VIfKvBgHpRSh1KsYSgk2,39,False
DfynSXPwF5fSARbtKo0X68gxK3y2,49,False
Dg5YYovnqWRll1nWzyYhmzMI3rn1,47,True
Dg8yeLA1duhMpKBkIQnTmSQeaS23,39,True
Dg9LTpFNV5RRCdpOQWbhgnnFES42,98,True
DgAj1cxtF5a4zmTfQNFJTlM1a5L2,145,True
DgAu4XQknAZVNB7Bafs4ytbOqO63,7,False
DgD053wEoUg5C1uhCQCYJhHTong1,13,True
DgE7zJoz42OUklHVHKVkE0iJUX53,8,True
DgEDAnfDjOPwYpNTUAnJ9xjWwDp1,62,True
DgEcvnUlA8fYUBJ5TcPQEfqZTWB3,134,True
DgEph03mNOR2OpS4hfB7TbTm15w1,16,False
DgGOzlJQvDYyv7PsUiFeeie67R33,8,False
DgMxYPChrEQfekP3tMZXlm6fuJ23,25,False
DgPYu098vLdHpiFvLpE8NXmrpVT2,15,True
DgQJslIJLPZcf7iSia126XdWw7v1,8,True
DgQUTfzfnxfXn9Tn5cnxKBgPd8r2,44,True
DgSCYZ0EVjh106lgSlXuaLv9w6o2,22,True
DgVKdcea1WWqaz679u1hisEaQVh1,18,False
DgXSAB9WiTZsH7xOFVeLzCIWXNM2,33,False
DgY1TQ2fHKUI9jcLjvIOzZK86hS2,33,True
DgZhNy5NnYXqqfJqcFNI4nnxHHw1,22,False
DgauthAPZNa5MDSxXX07sEQ7bo12,15,True
Dgb6xDNjVZaqOVf8Mw6zNEgXwk92,18,True
DgcmjWh7nhhsrQTFtf8kBqm5yO02,68,True
DgdQpF7yHoPwmRQI5Mpz3yy4PIp2,17,True
Dgdg8GTXq3TegbndIbBjQ3Avfwg1,8,True
Dge0DTtzH9dWpU9HB1HyoL4ENT82,51,True
Dgee0JAfM8PnxgtRFFRy26MnUny1,13,False
DgfGtI5I5BVc6M5QDtU4vVJdwfn2,24,True
DgfZ9I7iPtWBlNkueS31s1Os1Qo2,17,False
DgjQT94CKfcmXIttcYILcCHR4M52,16,True
DgoUN0irb8gW9iIGgDLxvlMF7Ar1,10,True
Dgp97UCcv4h2uc8EATu2kwBFUKO2,31,False
DgpJnrtPvtWZCqPlFAHUWLjdZkH3,54,False
DgrVB65aNifNz4pAQoRvFnUGork2,9,False
Dgt1UhCZ6KSi4Ta9SDZJkLtmh6G2,4,False
DguAg6l9rNbcuxQrLXUIuVzdIUg2,26,True
DgulLcZPE3O57EsoztHDlJE3xdE2,14,True
DgvmDPnX4Uemz73u4vaBUuW5Hgq2,52,True
Dgvnou65JHeiyaDzPQIphUbdqqA2,42,True
DgwqdYRSEuf9qVWTUcQbkOxH0fJ3,16,False
DgxjfHLcMfcvUemLw87nt6E2sj63,20,True
Dgy0hWGqM9Mao5HbaUsMIZYH2iC2,53,True
DgyistchkWZT5RKKVpDmTsGXMwE2,6,False
Dh1FE33DMQTNaD5ipVfh3mYbDCu2,8,True
Dh1dXMqFRAaEEV68ghrJWfzlwnF3,49,True
Dh29XaIrTZPAGRbuXxEuVEDKFHj2,9,False
Dh4IruIPvQV9Pp5Vfx81x9PBST83,24,True
Dh532mGiOmcYXf2sMNCbJgT8vPh1,5,True
Dh8076zZxMc0DL87vfXVbEkjHQ82,14,True
Dh8X8hMvnXRmwpj76d8uN1YpmO93,16,False
DhCLKxR2lWabKjo6Wq5gYUZrZDN2,18,False
DhCOOn1bBHWUb2thNFPUtsEaUyT2,16,False
DhEJBdlGXwQa0pOYVhMOazh8PCA2,55,True
DhFJKZrGpLXSwItWS4wRvBKGXL72,2,False
DhFhGqUitHQ7MGlzt48lyrVRMti2,46,True
DhIaQGwpzfR2Mxg0bNYs2DT869r1,27,False
DhIfCt4NsgSYC6cdNuuecUWmNsT2,71,True
DhJCAuNF3JhEeJSoZWPuIWDrKoz1,254,True
DhJgK07wgeM4ZtigJg226hccG6H2,81,True
DhJjWvxcOXTrgztd7KLGlab1cGM2,135,True
DhK2tk1YK3akrLzs5ZXvPJxgNxO2,11,False
DhKQCj858WhTNMKRhPS3taCGFL92,4,True
DhM3ISxd3SbZb0PYx3hOr6aC5Bi1,35,True
DhN71l1IA8MMAlsOm1ZlG4XDLtB2,4,False
DhONNnGAzbbhWE1Zep9jAFiliS13,13,False
DhP1KKn5e5QbE4npbj2FRtiDMK53,89,True
DhSMoaGzZfV64KX4YcrQyj9oR4U2,13,False
DhTWd4lpEaM9zRd65HeRMUN9Mp33,2,False
DhU6gUOsplRhGLs0eNMJ4Tmk9ZO2,37,False
DhUkwNQaWcbmBvTCw2U9kO5gXH33,11,True
DhVRHgv1cDfArGRo3cRFEultgoc2,32,True
DhYFWYnz57QSyrjYnDe1cNTw6rI3,155,True
Dhb3oUk8uoNRPKrB6wsi6Lk5VKQ2,120,True
DhdYapYxSsQWd7zSwGF81VI4xlL2,16,True
DheZMdW4vPg6fG4scr3DaXGukRp2,4,False
DhhFjWD3KqXrhtWKZiVDjODThZh1,65,True
DhhVjCfZMJgceKtNNMRfXd3SRA13,33,False
DhiAEFpYmdUlTi8XVrKdkMcMTe63,12,False
Dhkl9oELmNTysTIM7U3qAQHuezs2,14,False
DhnUGvtfi1NhwpvqlPWOCPzVUbx1,5,False
DhoOY05qEPaT9lC8chY2VwjtKeC3,23,True
Dht3u1Pka5bpIL5a635qDQl9E6n2,21,True
DhtHKbt9A9MKkiaJ8OcZT4sGOho2,13,False
DhtghivMYJPz8sYTWvGPPnGGdbm1,67,True
Dhu9NNpjs7bbVq3Feu0zPvSO5pH2,10,True
Dhw18C2tx1gFPpHS7yRk0rJqA8x1,9,False
DhzbVJ3u1pQeCLsbSb0bQJzLK3l1,18,True
DhzqOkaMZKW7zJ6aLtCHxSIfPWx2,62,True
Di0wEg0WVtOxTp0JvJUjL43gWq93,48,True
Di3x16R6rUcoBNIPa0zqjIdeM132,109,True
Di5miLPxutcxvlrkedRT1CoDIwg2,44,True
Di6PFnTW1lUWSZPK9haJyt4wiFv2,7,False
Di6diqQtJAR0lpAZAff92rwwMyy1,13,False
DiCbqoJNoXXHr0NQ1LwSJaZ2MW72,53,True
DiEBXHoURoc8jrzykam4iK4LSrx1,71,True
DiGpilnYyhR9ve4Hs057fRkQtP62,24,True
DiIs08wTfkhB57H97OEuwqnZASn2,32,True
DiKWy2HRznRSh6Ej4dvf3eNXthB2,49,True
DiNHI85uNJW6VWQO6qId7OYcoCP2,106,True
DiNxPU5hUDgOn7c2UccpzM9udJu2,28,False
DiO0ijznIChcc7WsDF04NSy52yj1,21,False
DiQ4yYRobqXlTyfFootF9Ej1bCZ2,20,True
DiSIiMCzHLXcKdVyBNx0GqxnFqs2,20,False
DiSM0LpCtyR5aUyf9z2dg7df8wn1,46,True
DiTTTxTRamcxrmi0oVwMJk0iy512,12,True
DiTqaP3JtATMQtrpN3AlBCo0Q7A2,46,True
DiTtfQFY0VcJIKuqAPdfTpVkx0h1,35,False
DiUyUj43dKdzOXFSy49tYnTlvd53,26,True
DiWf1RJTBrhxX8cYIPDNsDBFsQy2,4,False
DiXtdkuS5XM6kzuHW9HDtgmyfG03,17,True
DiXyCTGAHLN5nrTVNplgUTtu7JF3,37,True
DiZ6BuMmVqSpj44gDXZI0Wq0awm1,5,False
DiZJrcnaamYRa19uWz43YTLZuK32,299,True
DiZcF11ZIybpAjUcmDAaxhhpgUf1,27,True
DiZrJWitvbNU12jS7rx11ftGvvV2,6,False
DiaoVSJVoYePjfGBwKlbqql385w1,96,True
DiednDlTZAZs10Txg5XOxDDj6gr2,44,True
DifyCyxrqsRzURAoJv1OkvYLew12,19,True
Digq9I85YPQ6Kf9aRtZOSpGygL43,38,True
DihQYR5VKITOAZBB6s2MXHsjQ3J2,61,True
DiixoufzjVdOvO2S2MJnaJpLK4B3,12,False
DikeREZ6nZOxDNHL9oNjLg9IAK23,27,True
Dikutj9QyjNDp1cLfbpZNV12Sgd2,41,True
DimVSfp4XoWty2mMi9PXsQmNkBy2,9,True
DinrBnmZgZeS5M1qML59coQR3Tq1,35,True
Dip6o5a3xfUIVof4Q9grDKwuEA53,13,False
DipR14RoPHSnSfY2OgUQSQuNZk53,89,True
DiudnGlmv1X2S3SyIAsUlDrwRQT2,45,True
DiwbgC937lbMUZT6A9HhBTzxVYD2,9,True
DiwqEQeDOkSAq7HPmFJRtBHJhFA3,98,True
DixO5usGyAdoavXaPgpDoGiNrdl2,110,False
DiyohAqteFWZz8E7lWt5AR7phGq1,119,True
DizTpSLAPpPICxa0Audai9XGQgC2,43,True
Dj2ouErrGGepetxl7YYpKZqfQ6k1,12,True
Dj4wSNW4w9M4EAnKmEEhLIBA1jr1,20,True
Dj5cvfTPD0WIN2tFwOoKy6e4pP53,6,False
Dj5lzwuIDwRWLsqQpP46caPZRQu1,34,True
Dj7Py3iaddbgD2GwLcQgO5ahbFk1,23,True
Dj8cQ8w6lpU1EXjVOKA09yOZbOD2,23,True
Dj9l9vIAeJOh7tzaY2csT1B7pdM2,9,True
DjAtAsEz0IVIT6x3LPLUxpOA7Bw2,16,False
DjGVeQBXAyMsKjlJAlzNtRRZNl53,34,True
DjGq13R5TvVTEteRO9bu2wcxMD42,49,True
DjHWRg60EHMU2HRn7eGZgDkXvtv1,6,False
DjJaAgMEg1YFY82qbAaIJRRZ2Wl1,54,False
DjJkd9OYxwUXlVMh12HHI2ZMcOR2,19,False
DjKhIg2w1Vasgru23hoxfFGbHeQ2,21,False
DjKmrPVXWeh8OWxCjiCTN9Qx6yn1,12,False
DjMNWsNF5nMNSnng8O3jmDotVpF2,13,True
DjMie0XQn2YG82ygjDy1vvXdTFv2,12,True
DjNQcyutcbfKINSWpMns6nGwJGU2,23,False
DjNkblqWo2NDqiAmuKrY0hgcxdo1,16,True
DjOHIT5h27QMyXimVOjHPwria2H2,53,False
DjQGb9gnZtaPO6GG3og4ddxmg2C2,69,True
DjQX1i7Z5JRfykAEWYC8mYkOxoR2,4,False
DjRHDoXGVFheXfhyZwQNGeMGce62,10,False
DjSI3If9fPcbdvC0l5fbDIDyufy1,4,False
DjUhyusxmNS9zRVLDVkC7scO2Jx1,32,False
DjVJ8mT9ocR8rqtWdj74wvog9oi1,45,True
DjViLTH8h8Tl31FNXouGrrAFStp1,30,True
DjWeqjxQOOQgP4nhTPLy6PVhbfs1,56,True
DjWoUNJao7fu8wifJaQ1MuQbBCz1,4,False
DjX6UIBKzRdCbo9nZCGTEak8h263,11,True
DjYYi2TlGoNGJe6WMk4Shft6HKJ3,13,True
DjaZJYBtWGVZKIskOObFBBHyZsD2,11,True
Djc4dtYv5IU36aGRVp0mF129EN32,23,True
DjeSZ2kJpsSNKM08my3nRQYnyPM2,10,False
DjgfuTPj7lailqZXl6rybuYOmJy1,25,True
DjhzLnRtu7SDx69fzVdreOTj2Jh1,4,False
DjiDXVyWMoYtIhSvlFab4LoBr9Z2,97,True
DjiX8FuTa7gHyGy5J4Qzyvq8sAb2,17,False
DjkJN8bvgzTqUzAxYsqN7HrNojz2,6,True
DjkSFQXjCWYW5Dtx41cMCbXe3MW2,2,False
DjkskzBqGDeAq9Q92061HSwAtWR2,28,True
Djlnh5dcMfMdrG1vN0sHtNnHwrg2,4,False
DjnVzMFzmqhQdfeVE0mYjfcScry2,12,False
DjpL8cyDMrPTqwE8hK9ZpiHgwRc2,70,True
Djri9TQfVqM5cfaWOSxJzciKMBG2,48,True
DjrrhMb5V8gzPxF2uiTazq9rISW2,13,False
DjsfnIvjkOYHZg1fNiWP9clSO8O2,70,False
DjtumcB5LcZu33en3MSZo5HmT0X2,16,False
Djv2L1OCqPRPk6F2Pwa3QZpsp6C3,89,False
Djxy6lS1wPP2sPvcHaRiuQZ404B2,53,True
DjyFyxJEpDSDwIXzt6865eJjnYY2,12,False
DjyqGCYf2pgFtVBtEHnUNNePXtf2,110,True
DjzqxSVkGmXCwIEx8ym6umv3iTt2,126,True
Dk0AbgYtOkQPiDTb5RbNSHGFCtr1,4,False
Dk0E9zr8xQMUHnlF7Lk9iyRqJZ53,22,True
Dk8jIeVDDvXeXsMRGez7ZM70cvN2,8,False
DkASvTqTnvUQfDxGnG8aL0I0c0C2,80,True
DkCd6GITvJPZrG2stjxSniKxvPC3,247,True
DkCoOJJeq7WgTaMK1tyX7oNvdVN2,24,True
DkDKr6qdmOZsX2OVxvPtrTtL2EC2,22,True
DkEHfYJuxyYrPbCtZZMGrPY0wJ63,17,True
DkF2nE0WAvdgsoAvtl9Q37AR4bE3,6,False
DkFTPa9KNxOD8Oi8STmqb61jKFk2,68,True
DkHDWhurdoSugqDAO0WXezydbcT2,38,True
DkJzs1y5mkUNBFCvbM1R89uhE0K3,17,False
DkKhZgxNpVYRyeUsZbRjmWshN3l2,16,False
DkL8AX76pUQuQRNyVZfvW2pFCEY2,8,True
DkMjzvfLMkMMkli25RDJ39bu3Rb2,36,True
DkOUhGNVNqNlQqRaROZ8EQHlYXc2,16,True
DkP7UVNTrMhVdZAoTEKGOTfgpVc2,2,False
DkQ3kcHF5rWvN4cEniiq89Wik6x2,4,False
DkR1hNKo95fAzKltswQgG1kRta62,28,True
DkRFr1MiCbNOr2oEZEWvBdERcjK2,18,True
DkSTDfoD9PVQeSoDvanemkQLUew2,11,False
DkUJnNiBLOWdARG489QUcoeKO643,18,True
DkVBmzzcqJdxAhMHm13V2YDAjcn2,28,False
DkVI366iFoW0HIs9WkbGpBzXrO82,5,False
DkVviA3vGAggf5qtpjscdhmU99r2,23,True
DkX0nKWu1le0qtLGaWQQQqOQPeV2,7,False
DkZwrRxEtsdviCxZl7D7H59B98P2,43,True
Dka6fV5p0MSUDeYhZ3e2jlsjsVo2,181,True
DkcyurypzaYWAiV3rHfbHOqMxlg1,12,False
DkdXKcB33FVsreEOVRO8FY3El8q2,28,True
Dke2ivjsU0W360KffmX7M4124w42,237,True
Dkfwy8e87zaXWGNpXKtCUoPu4jW2,10,False
DkiDnopRwlc40NEUzOZObevVy2D2,35,True
DkiXtQF69qQHUdAdnK612CPQYXF2,3,True
DkiyfjBBnoQX8iy64MuybYCmOtP2,7,False
Dkm56sxYX0e0JuYZsCo9EtSfMgm1,2,False
DknhE0cMdxeUvxWLjTKOnLQSeKp1,4,False
DknsQO6SwrPjWNbvpq1mmZt5NVj1,12,True
DkoEgSaaYFN5d5WcG4j1E3pv0Jk1,14,False
DkpVys2l6oPuijYn7UiOhkUGMZB3,50,False
DksgzMvAyZaym3twE4g4nznSdDr2,8,False
Dksj0fIN9VYNvKFCCJpZ3vY10U32,22,True
Dkt8rF23rohnfP3DH5EqYqfUsXA2,47,True
DktD8S2TAdcPf2qInOjRq9cJOE63,14,False
DkuV9vVn9ceiZdxrBF63bOe8EXT2,272,False
DkwU6bDzS6e5B1fGfKCQSdEYSes1,34,True
DkxgcEQjqefj77rFbQrjRSmhyWI2,26,False
Dky3lGcKk1eac9Pq821HCGbItO82,8,False
DkyMzqj2VsURhJVs8RCEGJUYwUM2,10,False
Dl0dL34PoGcZkGNmquOzWupacvs1,13,False
Dl1itLtMzDNKrIgyVAtygYBw0bp1,21,False
Dl2ScM1VdueQEN1BAh0Rsa3fYP63,8,False
Dl5XHeTppGRoHGkdxg1WfmCwlTM2,18,True
Dl6DKdmTLJXqzE4tVNdPc8Oipqg2,182,True
Dl6IPQQ7dVazMdZfxKUjfUJiEf83,33,True
Dl6x1ioFiCU4UYCAloEhFWrhMuZ2,77,True
Dl7OGSV9KeRYwpGzaziVSIGnjMP2,12,False
Dl7Ttc590OdwqjE09tKHfWucYT53,24,False
Dl7ke7q0SlR0zy0ZcWwSRtOD9aZ2,71,False
Dl9mYnZTzBMY9if2OZFf7F8Cymd2,7,False
Dl9weBnkdJPPvk7EgJmFEmogd182,25,True
DlDCPqgBJbUA1YvENETk8uvIMZ43,70,True
DlEaXnvrWpc6A6UFgtFN4dJjQGj1,35,True
DlEs4MqFt4PPjm4nsZkdh9bob5s2,40,True
DlGQFQ8Kt9cEuYb2mn35nktZbkz2,12,True
DlH1zw3YEWeuuqoV5xNJz1d9WeZ2,49,False
DlHbwIPeOKZwlpeDxqPwzDOvCI42,22,True
DlIbkcBprTPPHzBzb2DC7kuQFl53,208,True
DlK0vKYI6hPu66vC7GBmfa3YO1E2,135,True
DlLPzwvKvWXyrtgQMbZgyK8HPOq1,27,True
DlMuXApv5kYJELk21PUGbGoKdF03,2,False
DlNqp37779b7AHknVJde0wAfXYU2,26,True
DlQqvIiarNXwXb08zbsA8ymAdtv2,9,True
DlRM1Kgx3vMNLvbU0i70xkxoZmE3,88,True
DlTDDm9QyYfcSxM3Lx0tvnmyLr42,20,False
DlWpelWDbOO0kuA1oCDi1hVOazy1,26,False
DlXbhCBCpJVSsz0iXSspJiPdnea2,8,False
DlYAwsnLJ7QeIULIfpIW0RaoVop2,9,False
DlYXPuwxBoWRBeUwXMI6Rz1oHS33,24,True
DlYm6eJux3b9pkLnEgbaVHAbt823,18,False
DlZfcEq2HbTkMRQPLvtypCJrWx12,6,False
DlarPvZicUSRh1DiMG70fXxdDxT2,26,True
DlbAvqsFqIS1ePDaZBpIzvtJt5t2,19,False
DlbY0AkQYYYU61iXciKJcJCOUVG3,54,True
DldSDIWf4zZzNOJR0Le8kK37gFh1,136,True
DldSxCyORDMkBJFzr2ViKGpx8t43,45,True
DlewKe2WqFfAYZMEHjBeHd7KgFa2,4,False
DlggoPwdN5ZO5Opj7L73dGiXu2H3,25,True
